unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,TOTAL,N_GE1,DOM,Y45-64,CY	439727 	412347 	377243 	338110 	407299 	322206 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,CZ	9318235 	7895434 	7682786 	9094259 	7739329 	8899666 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,DE	51981509 	55086098 	55113085 	55493221 	56087630 	58362247 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,DK	: 	6186266 	7660576 	7386843 	7442126 b	6283823 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,EA	: 	: 	: 	211194184 e	215414955 e	222056773 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,EE	865623 	819853 	742522 	652445 	415307 	471850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,EL	: 	1762479 	1800253 	1889053 	1699507 	2270310 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,ES	50109152 	47054847 	42792096 b	43059823 	45809427 	46250198 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,EU27	: 	: 	290152243 e	297322625 e	299708130 e	307728617 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,EU28	: 	: 	291240431 e	299268035 e	301703382 e	309335127 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,FI	9764093 	9416294 	9434518 	9213273 	9998172 	10239818 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,FR	62580221 	59800516 	59430245 	63062941 	62961906 	62724359 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,HR	903129 	981540 	1260084 	2017098 	2005586 	1625298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,HU	3741073 	3631764 	3995662 	4042367 	3551339 	4299762 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,IE	2544058 	2301399 	2332372 	2582913 	2364762 	2596258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,IT	17456581 	18037649 	14063553 	15259021 b	15758524 	17964620 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,LT	750753 	761688 	793448 	801974 	669163 	713475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,LU	: 	4717 u	7659 u	9063 u	5636 u	6605 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,LV	: 	877055 	839767 	980938 	897815 	1078603 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,MT	81145 	65564 	49167 	50500 b	57185 	69303 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,NL	7756373 	8098286 	7971320 	8283261 	7939936 	8984218 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,NO	6128168 	5404002 	5219564 	6127588 	4245169 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,PL	13980358 	13669780 	11304568 	11481310 b	13494952 	11652007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,PT	5776888 	4768106 	4638576 	4227656 	4417241 	4517784 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,RO	4871198 	4595776 	4459195 	4413018 	4281545 	4105650 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,SE	: 	10731070 	9045985 	9342201 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,SI	662005 	578801 	558833 	573508 	646835 	704795 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,SK	2565223 	2172059 	1949196 	1646810 	1367168 b	1402493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,UK	: 	: 	: 	: 	39617115 	42041014 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,AT	1876503 	1974292 	1770103 	1824785 	1768871 	1578923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,BE	539439 b	663956 	640362 	393508 	505358 	550623 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,BG	578303 	412236 	310758 	388705 	372386 	348562 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,CH	: 	995490 	1051657 	975529 	1082169 	947751 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,CY	241990 	235403 	213483 	181914 	233939 	151711 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,CZ	4707831 	4002776 	4286908 	4811304 	4198348 	5195616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,DE	25022905 	25801774 	25898876 	24377290 	24876736 	24454630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,DK	: 	3060162 	3824387 	3604320 	4108584 b	3184183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,EA	: 	: 	: 	104155942 e	104411388 e	105825933 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,EE	356686 	335080 	296826 	267897 	169749 	281510 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,EL	: 	760990 	792538 	813133 	786452 	911284 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,ES	23086801 	21271808 	18035886 b	19813588 	19919923 	20195262 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,EU27	: 	: 	143812786 e	146746138 e	145793369 e	146911214 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,EU28	: 	: 	144268504 e	147573555 e	146510677 e	147568314 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,FI	4661243 	4509338 	4646841 	4608683 	4545843 	4936427 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,FR	34546565 	34561046 	35052616 	36974790 	36819373 	36151222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,HR	352680 	431909 	551440 	879500 	727127 	668139 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,HU	1777294 	1785584 	2120158 	2302495 	1956104 	2470067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,IE	1117232 	1017230 	1017990 	1228506 	1120387 	1233443 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,IT	7478032 	7172321 	5899996 	6540088 b	6363507 	7587784 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,LT	331596 	337774 	351960 	356456 	282820 	292909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,LV	: 	381580 	420769 	431650 	411556 	484594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,MT	36194 	19471 	19398 	17262 bu	28512 u	32616 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,NL	3787073 	3912160 	3904858 	3993368 	3894871 	4357401 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,NO	2999650 	2461996 	2366182 	2975634 	2143315 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,PL	7518358 	7567266 	6199381 	6376846 b	7071831 	5584572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,PT	2904589 	2385147 	2477201 	2256258 	2370554 	2506121 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,RO	2304150 	2183028 	2265109 	2231110 	2166550 	2111976 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,SE	: 	3718893 	3755242 	3483616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,SI	284449 	288058 	245957 	257821 	308578 	314208 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,SK	1408001 	1070681 	1118155 	826120 	683130 b	567986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y55-64,UK	: 	: 	: 	: 	18044878 	18635124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,AT	11593905 	12026916 	11087743 	11476014 	11729815 	10961855 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,BE	3061597 b	2930427 	3246955 	2253573 	2653282 	2778657 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,BG	4704827 	2988779 	2539380 	3170122 	3413263 	3106970 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,CH	: 	6377212 	6544539 	6525564 	7227111 	6653495 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,CY	1393032 	1374634 	1303055 	1297214 	1303855 	1369788 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,CZ	29039480 	27039686 	23963745 	27042044 	25498631 	26880529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,DE	151175053 	164682477 	164138592 	153901939 	161123466 	164795239 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,DK	: 	21742839 	24370632 	23873536 	23590042 b	21406716 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,EA	: 	: 	: 	616178751 e	629089267 e	650314974 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,EE	3276711 	3253584 	2704379 	2572332 	1733585 	1761052 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,EL	: 	4872798 	5111088 	5621981 	4913730 	6506654 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,ES	138356811 	132200905 	123922962 b	117619961 	122373916 	126231754 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,EU27	: 	: 	876791849 e	885604088 e	882385660 e	909094177 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,EU28	: 	: 	880345355 e	890714692 e	888586290 e	915118663 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,FI	30162427 	29789881 	29155853 	28844933 	30479221 	30914699 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,FR	192363960 	172473304 	175366181 	198929164 	199530099 	200379660 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,HR	2976420 	2926409 	4039589 	5410179 	6224881 	6055907 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,HU	12116200 	11999436 	12627043 	12583784 	11911423 	14443023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,IE	7575146 	7254642 	6920667 	6020143 	5869160 	5816063 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,IT	45046373 	47137014 	40676346 	43516686 b	40815094 	50614621 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,LT	2528015 	2554103 	2663154 	2649216 	2588650 	2515457 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,LU	: 	19247 	24906 	30202 	55172 	48213 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,LV	: 	3070273 	2972204 	3257763 	3156196 	3796070 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,MT	260763 	241220 	203584 	200383 b	189805 	204913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,NL	24043640 	24505045 	24156207 	24777935 	25839912 	28639911 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,NO	15108957 	13766384 	13797994 	15462534 	12236124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,PL	45952310 	43600324 	39870456 	38387005 b	42521907 	42988357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,PT	15546387 	14322773 	14148435 	13195293 	13611143 	12670201 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,RO	16831296 	16248176 	15731511 	16358249 	16721920 	16050900 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,SE	: 	33493020 	31525879 	29829858 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,SI	1812820 	1719761 	1533254 	1888108 	2025334 	2064610 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,SK	7100131 	6727776 	5594954 	4931973 	4765491 b	4477078 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE15,UK	: 	: 	: 	: 	107135644 	110402202 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,AT	1724928 	1488848 	1512117 	1411074 	1359091 	1461858 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,BE	461502 b	449817 	507364 	295187 	367534 	504966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,BG	356011 	256103 	225950 	240481 	256562 	246435 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,CH	: 	1143978 	1078682 	1204883 	1217742 	1043027 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,CY	389879 	374655 	294174 	217993 	206435 	195104 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,CZ	4911785 	5092911 	3918618 	5026353 	4109201 	4193468 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,DE	25809993 	26532407 	27292464 	23640035 	25086054 	24145922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,DK	: 	3390578 	5094689 	3724678 	4184145 b	2778138 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,EA	: 	: 	: 	99044461 e	93362480 e	93220656 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,EE	271585 	252095 	220367 	227826 	134709 	116221 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,EL	: 	751315 	762295 	792184 	720069 	872999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,ES	18314538 	16167120 	15391227 b	17120234 	15825689 	15597007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,EU27	: 	: 	147115912 e	141823485 e	132942336 e	128809382 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,EU28	: 	: 	147442172 e	142155187 e	133504660 e	129189185 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,FI	4155747 	4253228 	4030113 	3537164 	3457915 	3393657 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,FR	35810552 	35971737 	35143610 	36386271 	34116505 	33849479 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,HR	262690 	254538 	441782 	440908 	573013 	393179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,HU	2391052 	2319809 	1940143 	2088590 	2104784 	2252978 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,IE	1058756 	1040959 	949520 	1258316 	1224583 	1152072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,IT	7813127 	8388231 	7937307 	6861844 b	3867314 	4864528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,LT	389355 	396412 	419075 	428642 	383410 	297732 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,LU	: 	: u	: u	: u	6329 u	6058 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,LV	: 	364775 	349641 	248026 	369078 	413435 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,MT	27596 	28496 	27505 	21430 b	25802 u	19250 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,NL	4193074 	4539475 	4423900 	4321429 	4225397 	4581735 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,NO	1806061 	1776926 	1588005 	1936968 	1753064 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,PL	8354288 	7846521 	6165940 	6003494 b	7051552 	4629278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,PT	2759446 	2711753 	2718003 	2357846 	2203085 	1841202 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,RO	1854880 	1800519 	1843299 	1786690 	1694084 	1625522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,SE	: 	5730470 	6395733 	5252237 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,SI	235272 	255098 	229503 	260725 	209317 	220839 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,SK	1072503 	919491 	662276 	569505 	315195 b	386291 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_GE65,UK	: 	: 	: 	: 	16901960 	16716369 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y_LT15,CH	: 	: 	: 	1206735 	1421070 	763133 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
