unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PROF,N1-3,WORLD,Y55-64,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y55-64,UK	: 	: 	: 	: 	3849844 	4402141 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,AT	4664646 	4873993 	4810067 	5152041 	5632797 	5101498 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,BE	1516342 b	1721036 	1306221 	1037115 	1213541 	2001612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,BG	254596 	207642 	220444 	283674 	283429 	166310 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,CH	: 	1496480 	1431379 	1520625 	1459999 	2551088 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,CY	344923 	304149 	245702 	235454 	263010 	320953 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,CZ	1731969 	1892513 	1369481 	1507463 	2200661 	1850266 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,DE	54659554 	51505080 	49068116 	47776131 	52854940 	60606204 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,DK	: 	3038746 	3870849 	2578696 	3078456 b	3543799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,EA	: 	: 	: 	115572921 e	120849497 e	136262947 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,EE	876966 	1005652 	728913 	868994 	541694 	450436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,EL	: 	373612 	462639 	395415 	465028 	342074 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,ES	10242963 	10294677 	8772858 b	10373377 	12296479 	13880877 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,EU27	: 	: 	143348354 e	152099444 e	167522639 e	185515870 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,EU28	: 	: 	144507904 e	154052473 e	169264652 e	187403128 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,FI	7078285 	7376014 	6579318 	7012625 	7458524 	8114448 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,FR	29538220 	18867540 	19172939 	23974513 	24837634 	25237298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,HR	857765 	993928 	1166234 	1869206 	1735931 	1881278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,HU	1035605 	971621 	1117659 	1083050 	1183172 	1150403 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,IE	1471135 	1531306 	1526859 	1304724 	1249760 	1058558 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,IT	6870999 	7774653 	8080805 	9749315 b	7876764 	12404843 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,LT	1019203 	1002812 	967931 	922089 	857425 	822475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,LU	: 	278200 	328017 	390286 	367390 	355073 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,LV	: 	275292 	318168 	272874 	435925 	494696 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,MT	154788 	116741 	93145 	89472 b	70212 	66664 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,NL	4309425 	2720297 	2902312 	2584331 	2507595 	2744900 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,NO	7027294 	5855420 	6439914 	7618235 	5305188 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,PL	3244844 	2759222 	2281099 	2257828 b	6553464 	8140023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,PT	1729472 	1833794 	1852415 	1749248 	1242170 	1326359 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,RO	273309 	308692 	311630 	199093 	151645 	59878 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,SE	: 	9223617 	6262945 	8140377 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,SI	718015 	607506 	689519 	614483 	562326 	606605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,SK	2981600 	2044731 u	1827243 u	2050756 u	1394806 bu	1627781 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE15,UK	: 	: 	: 	: 	28747465 	29517812 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,AT	218299 	175210 	183980 	163215 	157792 	132243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,BE	41453 bu	97472 	: u	41642 u	: u	152511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,BG	: c	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,CY	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,CZ	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,DE	1669696 	1021557 u	2615835 	1777921 	1228072 u	1700221 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,DK	: 	: u	871585 	98661 u	277927 b	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,EA	: 	: 	: 	4358548 e	3581471 e	4067791 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,EL	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,ES	191408 	97889 	124174 b	238836 	399651 	216786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,EU27	: 	: 	6948026 e	5787318 e	5263273 e	5513789 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,EU28	: 	: 	6943144 e	5809552 e	5308090 e	5542979 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,FI	202763 u	194944 u	186101 u	148029 u	156064 u	163343 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,FR	1072454 	775164 	809035 	1233783 	1059468 	1158902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,HU	43606 u	: u	: u	62969 	45715 u	40196 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,IE	61598 	68998 	55800 u	107246 	108377 	78401 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,IT	: u	: u	: u	427006 bu	169220 u	295308 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,LT	39554 	38257 	41125 	45434 	39120 	26996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,MT	: c	: 	: c	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,NL	60992 u	: u	: u	: u	62530 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,NO	403391 	671053 	224103 u	313660 u	453191 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,PL	152286 u	75711 u	51131 u	39578 bu	: u	172474 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,PT	165249 	174979 	255167 	133924 	161300 	89913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,RO	99566 	117181 	147323 	84924 	78366 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,SI	: c	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,SK	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_GE65,UK	: 	: 	: 	: 	870759 	952289 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,Y_LT15,ES	: 	: 	: 	89554 u	75733 u	86193 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,AT	860270 	974098 	1284624 	1029566 	802920 	401033 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,BE	: u	8744 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,BG	: c	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,CH	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,CY	: c	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,CZ	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,DE	8630568 u	14059418 	13506473 	15199044 	8538552 	8223716 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,DK	: 	485110 u	605931 	: u	163475 bu	436506 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,EA	: 	: 	: 	34641958 e	26004622 e	29302361 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,EE	: c	112860 u	215446 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,EL	: 	616369 u	269016 u	693766 u	439122 u	666874 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,ES	1233624 u	963743 	692443 bu	2219037 	985963 	1595900 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,EU27	: 	: 	32860386 e	42076394 e	33168066 e	39645152 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,EU28	: 	: 	33053413 e	42856116 e	33520754 e	39798259 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,FI	650851 u	978638 	463417 u	779672 	744624 	903461 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,FR	18690629 	9358202 	8557881 	12065260 	13158481 	16138744 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,HR	: u	: u	: u	726411 u	351337 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,HU	: c	: u	71936 u	57527 u	: u	101612 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,IE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,IT	: u	: u	: u	: u	: u	529523 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,LT	69053 	68750 	75467 	76563 	102434 	69302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,LU	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,MT	: c	: c	: c	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,NL	251993 u	333999 u	244211 u	: u	188781 u	321854 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,NO	890360 u	963692 	563116 u	944122 	520339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,PL	669123 u	648619 u	722511 u	377727 b	2157156 	3900809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,PT	280590 	597209 	577139 	654119 	555866 	262904 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,SE	: 	1117386 u	524365 u	1344759 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,SK	: c	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y15-24,UK	: 	: 	: 	: 	3929142 	4936638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,AT	1136870 	1093830 	998264 	955605 	1090498 	793647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,BE	: u	48752 	52231 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,BG	: c	: u	: u	: u	177222 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,CH	: 	: u	323565 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,CY	: c	: u	: u	: u	61455 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,CZ	625212 u	537071 	403048 	457056 u	744584 	437188 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,DE	19973977 	19024043 	16639197 	17899226 	17083120 	18587582 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,DK	: 	322858 u	460106 	466473 u	310361 bu	439417 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,EA	: 	: 	: 	43265256 e	44001737 e	52728389 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,EE	151866 u	252440 	166695 	164693 	87000 	45717 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,EL	: 	723088 	473313 	431288 	362098 	649823 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,ES	4187705 	4368018 	2853643 b	4607547 	6480557 	12680185 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,EU27	: 	: 	44788061 e	56627233 e	58361145 e	69368509 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,EU28	: 	: 	45769726 e	57793514 e	59596805 e	70572830 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,FI	1967482 	1583075 	1217011 	1847880 	1364316 	2230420 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,FR	11934697 	7663106 	7408434 	11800640 	13397861 	12625941 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,HR	768996 u	207969 u	905835 	1079827 	1221645 	1192693 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,HU	138190 	164439 	165282 	206157 	199003 	749577 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,IE	131713 u	129770 u	: u	: u	31559 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,IT	2067698 u	2243414 	2840971 	4376549 b	1756594 	3803571 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,LT	179353 	191084 	192680 	182549 	248228 	185370 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,LU	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,MT	4653 u	: c	: c	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,NL	734643 	586157 	469204 	323070 	446692 	409360 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,NO	1770775 	1088959 	1905188 	1409310 	1361498 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,PL	1581695 	1380099 	1347241 	1526582 b	3167813 	5844226 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,PT	388779 	454669 	617495 	412422 	1156774 	351228 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,RO	: c	: u	107824 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,SE	: 	3936314 	2088257 	3043964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,SI	: c	: u	: u	43250 u	56738 u	48882 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,Y25-34,UK	: 	: 	: 	: 	8209397 	7495150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
