unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,NL	3961623 	: 	: 	2748987 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,PL	264549 u	: 	: 	232062 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,PT	691242 	: 	: 	1253610 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,RO	1127706 	: 	: 	1239005 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,SE	: 	: 	: 	4324114 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,SI	242611 	: 	: 	130924 
NR,PROF,N_GE1,WORLD,ACC_TO_TA,SK	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,ACC_WEB,AT	5070473 	: 	: 	5477193 
NR,PROF,N_GE1,WORLD,ACC_WEB,BE	1577776 b	: 	: 	1179545 
NR,PROF,N_GE1,WORLD,ACC_WEB,CY	576552 	: 	: 	541629 
NR,PROF,N_GE1,WORLD,ACC_WEB,CZ	1768866 	: 	: 	879447 
NR,PROF,N_GE1,WORLD,ACC_WEB,DE	88365708 	: 	: 	76543638 
NR,PROF,N_GE1,WORLD,ACC_WEB,DK	: 	: 	: 	2168083 
NR,PROF,N_GE1,WORLD,ACC_WEB,EA	: 	: 	: 	134553645 e
NR,PROF,N_GE1,WORLD,ACC_WEB,EE	913112 	: 	: 	997996 
NR,PROF,N_GE1,WORLD,ACC_WEB,EL	: 	: 	: 	302990 
NR,PROF,N_GE1,WORLD,ACC_WEB,ES	7259736 	: 	: 	: u
NR,PROF,N_GE1,WORLD,ACC_WEB,EU27	: 	: 	: 	165102707 e
NR,PROF,N_GE1,WORLD,ACC_WEB,EU28	: 	: 	: 	166102051 e
NR,PROF,N_GE1,WORLD,ACC_WEB,FI	7829073 	: 	: 	5593271 
NR,PROF,N_GE1,WORLD,ACC_WEB,FR	26617675 	: 	: 	: 
NR,PROF,N_GE1,WORLD,ACC_WEB,HR	: 	: 	: 	1049335 
NR,PROF,N_GE1,WORLD,ACC_WEB,HU	367767 	: 	: 	291854 
NR,PROF,N_GE1,WORLD,ACC_WEB,IE	1984649 	: 	: 	1685149 
NR,PROF,N_GE1,WORLD,ACC_WEB,IT	7267215 	: 	: 	7659561 
NR,PROF,N_GE1,WORLD,ACC_WEB,LT	2091394 	: 	: 	1537345 
NR,PROF,N_GE1,WORLD,ACC_WEB,LU	: 	: 	: 	336648 
NR,PROF,N_GE1,WORLD,ACC_WEB,LV	: 	: 	: 	190103 u
NR,PROF,N_GE1,WORLD,ACC_WEB,MT	288205 	: 	: 	146590 
NR,PROF,N_GE1,WORLD,ACC_WEB,NL	4528442 	: 	: 	3311347 
NR,PROF,N_GE1,WORLD,ACC_WEB,PL	2221340 	: 	: 	1278786 
NR,PROF,N_GE1,WORLD,ACC_WEB,PT	982959 	: 	: 	782956 
NR,PROF,N_GE1,WORLD,ACC_WEB,RO	265225 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,ACC_WEB,SE	: 	: 	: 	3200132 
NR,PROF,N_GE1,WORLD,ACC_WEB,SI	777338 	: 	: 	709893 
NR,PROF,N_GE1,WORLD,ACC_WEB,SK	881565 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,DIRECT,AT	6126734 	: 	: 	6775304 
NR,PROF,N_GE1,WORLD,DIRECT,BE	3172656 b	: 	: 	2245011 
NR,PROF,N_GE1,WORLD,DIRECT,CY	290321 u	: 	: 	311841 
NR,PROF,N_GE1,WORLD,DIRECT,CZ	3370567 	: 	: 	2218480 
NR,PROF,N_GE1,WORLD,DIRECT,DE	73580032 	: 	: 	68422302 
NR,PROF,N_GE1,WORLD,DIRECT,DK	: 	: 	: 	5643330 
NR,PROF,N_GE1,WORLD,DIRECT,EA	: 	: 	: 	135168681 e
NR,PROF,N_GE1,WORLD,DIRECT,EE	1076390 	: 	: 	589616 
NR,PROF,N_GE1,WORLD,DIRECT,EL	: 	: 	: 	241220 
NR,PROF,N_GE1,WORLD,DIRECT,ES	8446360 	: 	: 	2512895 
NR,PROF,N_GE1,WORLD,DIRECT,EU27	: 	: 	: 	173656603 e
NR,PROF,N_GE1,WORLD,DIRECT,EU28	: 	: 	: 	175743329 e
NR,PROF,N_GE1,WORLD,DIRECT,FI	7036063 	: 	: 	6137464 
NR,PROF,N_GE1,WORLD,DIRECT,FR	: u	: 	: 	: 
NR,PROF,N_GE1,WORLD,DIRECT,HR	: 	: 	: 	2009025 
NR,PROF,N_GE1,WORLD,DIRECT,HU	487505 	: 	: 	531487 
NR,PROF,N_GE1,WORLD,DIRECT,IE	2160973 	: 	: 	2095827 
NR,PROF,N_GE1,WORLD,DIRECT,IT	12347926 	: 	: 	20360911 
NR,PROF,N_GE1,WORLD,DIRECT,LT	1971654 	: 	: 	1544734 
NR,PROF,N_GE1,WORLD,DIRECT,LU	: 	: 	: 	583760 
NR,PROF,N_GE1,WORLD,DIRECT,LV	: 	: 	: 	145815 u
NR,PROF,N_GE1,WORLD,DIRECT,MT	137830 	: 	: 	188892 
NR,PROF,N_GE1,WORLD,DIRECT,NL	4310430 	: 	: 	2385708 
NR,PROF,N_GE1,WORLD,DIRECT,PL	5062228 	: 	: 	3692114 
NR,PROF,N_GE1,WORLD,DIRECT,PT	2469936 	: 	: 	1181470 
NR,PROF,N_GE1,WORLD,DIRECT,RO	329862 u	: 	: 	230445 u
NR,PROF,N_GE1,WORLD,DIRECT,SE	: 	: 	: 	2467787 
NR,PROF,N_GE1,WORLD,DIRECT,SI	1105495 	: 	: 	1179707 
NR,PROF,N_GE1,WORLD,DIRECT,SK	2044800 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,AT	758154 	: 	: 	1072718 
NR,PROF,N_GE1,WORLD,NBOOK,BE	338069 b	: 	: 	854160 
NR,PROF,N_GE1,WORLD,NBOOK,CY	523713 	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,CZ	300085 u	: 	: 	831344 
NR,PROF,N_GE1,WORLD,NBOOK,DE	31959884 	: 	: 	37446051 
NR,PROF,N_GE1,WORLD,NBOOK,DK	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,EA	: 	: 	: 	93276447 e
NR,PROF,N_GE1,WORLD,NBOOK,EE	411901 	: 	: 	1290990 
NR,PROF,N_GE1,WORLD,NBOOK,EL	: 	: 	: 	1699001 
NR,PROF,N_GE1,WORLD,NBOOK,ES	2160790 	: 	: 	36885177 
NR,PROF,N_GE1,WORLD,NBOOK,EU27	: 	: 	: 	128341807 e
NR,PROF,N_GE1,WORLD,NBOOK,EU28	: 	: 	: 	135410832 e
NR,PROF,N_GE1,WORLD,NBOOK,FI	2844376 	: 	: 	5282281 
NR,PROF,N_GE1,WORLD,NBOOK,FR	1833197 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NBOOK,HR	: 	: 	: 	6316318 
NR,PROF,N_GE1,WORLD,NBOOK,HU	298527 	: 	: 	626117 
NR,PROF,N_GE1,WORLD,NBOOK,IE	115453 	: 	: 	201695 
NR,PROF,N_GE1,WORLD,NBOOK,IT	: u	: 	: 	757386 u
NR,PROF,N_GE1,WORLD,NBOOK,LT	831344 	: 	: 	490172 
NR,PROF,N_GE1,WORLD,NBOOK,LU	: 	: 	: 	57646 u
NR,PROF,N_GE1,WORLD,NBOOK,LV	: 	: 	: 	655793 
NR,PROF,N_GE1,WORLD,NBOOK,MT	4888 u	: 	: 	96599 u
NR,PROF,N_GE1,WORLD,NBOOK,NL	306014 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,PL	5867929 	: 	: 	7888058 
NR,PROF,N_GE1,WORLD,NBOOK,PT	1941432 	: 	: 	2493729 
NR,PROF,N_GE1,WORLD,NBOOK,RO	3337710 	: 	: 	3276467 
NR,PROF,N_GE1,WORLD,NBOOK,SE	: 	: 	: 	4977225 
NR,PROF,N_GE1,WORLD,NBOOK,SI	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,SK	1094690 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NPACK,AT	9138586 	: 	: 	11475849 
NR,PROF,N_GE1,WORLD,NPACK,BE	4634970 b	: 	: 	4214003 
NR,PROF,N_GE1,WORLD,NPACK,BG	680592 	: 	: 	574843 
NR,PROF,N_GE1,WORLD,NPACK,CH	: 	: 	5195663 	5718462 
NR,PROF,N_GE1,WORLD,NPACK,CY	1384938 	: 	: 	1709953 
NR,PROF,N_GE1,WORLD,NPACK,CZ	3736370 	: 	: 	3441769 
NR,PROF,N_GE1,WORLD,NPACK,DE	125265314 	: 	: 	124391898 
NR,PROF,N_GE1,WORLD,NPACK,DK	: 	: 	: 	5892898 
NR,PROF,N_GE1,WORLD,NPACK,EA	: 	: 	: 	312389788 e
NR,PROF,N_GE1,WORLD,NPACK,EE	2472992 	: 	: 	2429336 
NR,PROF,N_GE1,WORLD,NPACK,EL	: 	: 	: 	3548025 
NR,PROF,N_GE1,WORLD,NPACK,ES	25634241 	: 	: 	39814222 
NR,PROF,N_GE1,WORLD,NPACK,EU27	: 	: 	: 	407456475 e
NR,PROF,N_GE1,WORLD,NPACK,EU28	: 	: 	: 	417563251 e
NR,PROF,N_GE1,WORLD,NPACK,FI	14865637 	: 	: 	14772006 
NR,PROF,N_GE1,WORLD,NPACK,FR	73976217 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NPACK,HR	: 	: 	: 	9268961 
NR,PROF,N_GE1,WORLD,NPACK,HU	803614 	: 	: 	1157604 
NR,PROF,N_GE1,WORLD,NPACK,IE	3377178 	: 	: 	3360286 
NR,PROF,N_GE1,WORLD,NPACK,IT	18777521 	: 	: 	25562990 
NR,PROF,N_GE1,WORLD,NPACK,LT	2814654 	: 	: 	2396707 
NR,PROF,N_GE1,WORLD,NPACK,LU	: 	: 	: 	951668 
NR,PROF,N_GE1,WORLD,NPACK,LV	: 	: 	: 	871358 
NR,PROF,N_GE1,WORLD,NPACK,MT	450870 	: 	: 	414506 
NR,PROF,N_GE1,WORLD,NPACK,NL	12285212 	: 	: 	5155645 
NR,PROF,N_GE1,WORLD,NPACK,NO	14176450 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NPACK,PL	15279900 	: 	: 	11619846 
NR,PROF,N_GE1,WORLD,NPACK,PT	5132708 	: 	: 	5079327 
NR,PROF,N_GE1,WORLD,NPACK,RO	4763979 	: 	: 	4638375 
NR,PROF,N_GE1,WORLD,NPACK,SE	: 	: 	: 	12821103 
NR,PROF,N_GE1,WORLD,NPACK,SI	1422323 	: 	: 	1509618 
NR,PROF,N_GE1,WORLD,NPACK,SK	3518381 	: 	: 	3010467 u
NR,PROF,N_GE1,WORLD,PACK,AT	2185135 	: 	: 	2193783 
NR,PROF,N_GE1,WORLD,PACK,BE	561230 b	: 	: 	344714 
NR,PROF,N_GE1,WORLD,PACK,CY	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,DE	15877590 	: 	: 	17780684 
NR,PROF,N_GE1,WORLD,PACK,DK	: 	: 	: 	661114 
NR,PROF,N_GE1,WORLD,PACK,EA	: 	: 	: 	30288720 e
NR,PROF,N_GE1,WORLD,PACK,EE	176961 u	: 	: 	122803 u
NR,PROF,N_GE1,WORLD,PACK,EL	: 	: 	: 	181792 
NR,PROF,N_GE1,WORLD,PACK,ES	498046 	: 	: 	59777 u
NR,PROF,N_GE1,WORLD,PACK,EU27	: 	: 	: 	40795725 e
NR,PROF,N_GE1,WORLD,PACK,EU28	: 	: 	: 	42174801 e
NR,PROF,N_GE1,WORLD,PACK,FI	458187 u	: 	: 	521708 u
NR,PROF,N_GE1,WORLD,PACK,FR	4485583 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PACK,HR	: 	: 	: 	1249003 
NR,PROF,N_GE1,WORLD,PACK,HU	1342176 	: 	: 	1022460 
NR,PROF,N_GE1,WORLD,PACK,IE	: c	: 	: 	118538 u
NR,PROF,N_GE1,WORLD,PACK,IT	: u	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,LT	: c	: 	: 	52198 
NR,PROF,N_GE1,WORLD,PACK,LU	: 	: 	: 	51278 u
NR,PROF,N_GE1,WORLD,PACK,LV	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,MT	42325 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,NL	: 	: 	: 	1850998 
NR,PROF,N_GE1,WORLD,PACK,PL	262121 u	: 	: 	202709 
NR,PROF,N_GE1,WORLD,PACK,PT	285084 	: 	: 	372156 
NR,PROF,N_GE1,WORLD,PACK,RO	: c	: 	: 	213472 u
NR,PROF,N_GE1,WORLD,PACK,SE	: 	: 	: 	3167025 
NR,PROF,N_GE1,WORLD,PACK,SI	76213 u	: 	: 	63922 u
NR,PROF,N_GE1,WORLD,PACK,SK	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TOTAL,AT	11323721 	: 	: 	13669632 
NR,PROF,N_GE1,WORLD,TOTAL,BE	5196200 b	: 	: 	4558717 
NR,PROF,N_GE1,WORLD,TOTAL,BG	680592 	: 	: 	574843 
NR,PROF,N_GE1,WORLD,TOTAL,CH	: 	: 	5195663 	5718462 
NR,PROF,N_GE1,WORLD,TOTAL,CY	1517937 	: 	: 	1732916 
NR,PROF,N_GE1,WORLD,TOTAL,CZ	3736370 	: 	: 	3441769 
NR,PROF,N_GE1,WORLD,TOTAL,DE	141142904 	: 	: 	142172582 
NR,PROF,N_GE1,WORLD,TOTAL,DK	: 	: 	: 	6554012 
NR,PROF,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	342678508 e
NR,PROF,N_GE1,WORLD,TOTAL,EE	2649953 	: 	: 	2552139 
NR,PROF,N_GE1,WORLD,TOTAL,EL	: 	: 	: 	3729817 
NR,PROF,N_GE1,WORLD,TOTAL,ES	26132287 	: 	: 	39874000 
NR,PROF,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	448252200 e
NR,PROF,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	459738052 e
NR,PROF,N_GE1,WORLD,TOTAL,FI	15323824 	: 	: 	15293714 
NR,PROF,N_GE1,WORLD,TOTAL,FR	78461800 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TOTAL,HR	: 	: 	: 	10517963 
NR,PROF,N_GE1,WORLD,TOTAL,HU	2145790 	: 	: 	2180064 
NR,PROF,N_GE1,WORLD,TOTAL,IE	3446212 	: 	: 	3478824 
NR,PROF,N_GE1,WORLD,TOTAL,IT	19801672 	: 	: 	25931917 
NR,PROF,N_GE1,WORLD,TOTAL,LT	2850036 	: 	: 	2448904 
NR,PROF,N_GE1,WORLD,TOTAL,LU	: 	: 	: 	1002946 
NR,PROF,N_GE1,WORLD,TOTAL,LV	: 	956268 	: 	887692 
NR,PROF,N_GE1,WORLD,TOTAL,MT	493195 	439254 	471709 	473465 
NR,PROF,N_GE1,WORLD,TOTAL,NL	12285212 	: 	: 	7006643 
NR,PROF,N_GE1,WORLD,TOTAL,NO	14176450 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TOTAL,PL	15542021 	: 	: 	11822555 
NR,PROF,N_GE1,WORLD,TOTAL,PT	5417791 	: 	: 	5451483 
NR,PROF,N_GE1,WORLD,TOTAL,RO	4841217 	: 	: 	4851846 
NR,PROF,N_GE1,WORLD,TOTAL,SE	: 	: 	: 	15988128 
NR,PROF,N_GE1,WORLD,TOTAL,SI	1498537 	: 	: 	1573540 
NR,PROF,N_GE1,WORLD,TOTAL,SK	3523217 	: 	: 	3628368 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,AT	2186723 	: 	: 	3299866 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,BE	1565911 b	: 	: 	1318080 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,CY	540494 	: 	: 	1194382 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,CZ	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,DE	28416917 	: 	: 	28211054 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,DK	: 	: 	: 	860708 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EA	: 	: 	: 	80948660 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EE	728502 	: 	: 	558651 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EL	: 	: 	: 	612533 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,ES	6401213 	: 	: 	245496 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EU27	: 	: 	: 	102695079 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EU28	: 	: 	: 	104899838 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,FI	3838258 	: 	: 	2972562 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,FR	54936886 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,HR	: 	: 	: 	2036690 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,HU	1126653 	: 	: 	950395 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,IE	764893 	: 	: 	758259 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,IT	3954019 u	: 	: 	3442486 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LT	: c	: 	: 	66949 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LU	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LV	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,MT	168366 	: 	: 	166341 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,NL	3989213 	: 	: 	2921233 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,PL	321600 	: 	: 	218840 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,PT	870709 	: 	: 	1314536 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,RO	228548 u	: 	: 	387718 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SE	: 	: 	: 	5914464 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SI	257200 	: 	: 	251960 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SK	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,AT	4255778 	: 	: 	5786006 
NR,PROF,N_GE1,WORLD,TRA_WEB,BE	1565699 b	: 	: 	1199185 
NR,PROF,N_GE1,WORLD,TRA_WEB,CY	791817 	: 	: 	594771 
NR,PROF,N_GE1,WORLD,TRA_WEB,CZ	1131779 	: 	: 	625647 u
NR,PROF,N_GE1,WORLD,TRA_WEB,DE	64490149 	: 	: 	48095263 
NR,PROF,N_GE1,WORLD,TRA_WEB,DK	: 	: 	: 	3399697 
NR,PROF,N_GE1,WORLD,TRA_WEB,EA	: 	: 	: 	106637173 e
NR,PROF,N_GE1,WORLD,TRA_WEB,EE	1216059 	: 	: 	1045051 
NR,PROF,N_GE1,WORLD,TRA_WEB,EL	: 	: 	: 	522832 
NR,PROF,N_GE1,WORLD,TRA_WEB,ES	8484591 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,EU27	: 	: 	: 	134556647 e
NR,PROF,N_GE1,WORLD,TRA_WEB,EU28	: 	: 	: 	135905677 e
NR,PROF,N_GE1,WORLD,TRA_WEB,FI	8077560 	: 	: 	6702403 
NR,PROF,N_GE1,WORLD,TRA_WEB,FR	29494449 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TRA_WEB,HR	: 	: 	: 	1322521 
NR,PROF,N_GE1,WORLD,TRA_WEB,HU	159408 	: 	: 	119589 
NR,PROF,N_GE1,WORLD,TRA_WEB,IE	1845390 	: 	: 	1771637 
NR,PROF,N_GE1,WORLD,TRA_WEB,IT	7447828 	: 	: 	8772966 
NR,PROF,N_GE1,WORLD,TRA_WEB,LT	1468500 	: 	: 	1123754 
NR,PROF,N_GE1,WORLD,TRA_WEB,LU	: 	: 	: 	289916 
NR,PROF,N_GE1,WORLD,TRA_WEB,LV	: 	: 	: 	154113 u
NR,PROF,N_GE1,WORLD,TRA_WEB,MT	348674 	: 	: 	189506 
NR,PROF,N_GE1,WORLD,TRA_WEB,NL	3826489 	: 	: 	2795931 
NR,PROF,N_GE1,WORLD,TRA_WEB,PL	2554363 	: 	: 	1219423 
NR,PROF,N_GE1,WORLD,TRA_WEB,PT	1366711 	: 	: 	1040008 
NR,PROF,N_GE1,WORLD,TRA_WEB,RO	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,SE	: 	: 	: 	4206446 
NR,PROF,N_GE1,WORLD,TRA_WEB,SI	438020 	: 	: 	636538 
NR,PROF,N_GE1,WORLD,TRA_WEB,SK	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,AT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,BE	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_TO_TA,CZ	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,DE	2951074 u	: 	: 	4441107 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EA	: 	: 	: 	18663857 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,ES	2074312 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EU27	: 	: 	: 	23901086 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,EU28	: 	: 	: 	23920722 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,FI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,FR	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_TO_TA,HR	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,IE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,IT	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,LT	: c	: 	: 	57701 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,MT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,NL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,PL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,PT	: c	: 	: 	164086 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,RO	1122891 	: 	: 	1237612 
NR,PROF,N_GE4,DOM,ACC_TO_TA,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,SI	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,AT	667934 u	: 	: 	412573 u
NR,PROF,N_GE4,DOM,ACC_WEB,BE	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,CZ	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,DE	21328135 	: 	: 	24113438 
NR,PROF,N_GE4,DOM,ACC_WEB,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EA	: 	: 	: 	39209899 e
NR,PROF,N_GE4,DOM,ACC_WEB,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,ES	2532949 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EU27	: 	: 	: 	46385025 e
NR,PROF,N_GE4,DOM,ACC_WEB,EU28	: 	: 	: 	46388583 e
NR,PROF,N_GE4,DOM,ACC_WEB,FI	470350 u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,FR	8839004 	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,HR	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,HU	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,IE	: c	: 	: 	99247 u
NR,PROF,N_GE4,DOM,ACC_WEB,IT	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,LT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,MT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,NL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,PL	698836 u	: 	: 	178252 
NR,PROF,N_GE4,DOM,ACC_WEB,PT	146374 u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,RO	260410 u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,SI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,AT	1536027 	: 	: 	1399807 
NR,PROF,N_GE4,DOM,DIRECT,BE	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,CZ	560955 u	: 	: 	369505 u
NR,PROF,N_GE4,DOM,DIRECT,DE	23643740 	: 	: 	24978216 
NR,PROF,N_GE4,DOM,DIRECT,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,EA	: 	: 	: 	49891797 e
NR,PROF,N_GE4,DOM,DIRECT,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,ES	2486876 	: 	: 	784466 u
NR,PROF,N_GE4,DOM,DIRECT,EU27	: 	: 	: 	60530439 e
NR,PROF,N_GE4,DOM,DIRECT,EU28	: 	: 	: 	61553190 e
NR,PROF,N_GE4,DOM,DIRECT,FI	1026922 u	: 	: 	1243286 u
NR,PROF,N_GE4,DOM,DIRECT,FR	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,DIRECT,HR	: 	: 	: 	958507 u
NR,PROF,N_GE4,DOM,DIRECT,HU	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,IE	: c	: 	: 	182623 u
NR,PROF,N_GE4,DOM,DIRECT,IT	3318792 u	: 	: 	6255746 u
NR,PROF,N_GE4,DOM,DIRECT,MT	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,DIRECT,NL	415051 u	: 	: 	175107 u
NR,PROF,N_GE4,DOM,DIRECT,PL	1245432 	: 	: 	800800 
NR,PROF,N_GE4,DOM,DIRECT,PT	520743 	: 	: 	350463 
NR,PROF,N_GE4,DOM,DIRECT,RO	294741 u	: 	: 	209910 u
NR,PROF,N_GE4,DOM,DIRECT,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,SI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,AT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,BE	: b	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,CY	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,CZ	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,DE	9935316 u	: 	: 	17181046 
NR,PROF,N_GE4,DOM,NBOOK,EA	: 	: 	: 	39175951 e
NR,PROF,N_GE4,DOM,NBOOK,EE	: c	: 	: 	199989 u
NR,PROF,N_GE4,DOM,NBOOK,EL	: 	: 	: 	1572124 
NR,PROF,N_GE4,DOM,NBOOK,ES	1074315 u	: 	: 	16523293 
NR,PROF,N_GE4,DOM,NBOOK,EU27	: 	: 	: 	54302836 e
NR,PROF,N_GE4,DOM,NBOOK,EU28	: 	: 	: 	55814061 e
NR,PROF,N_GE4,DOM,NBOOK,FI	1127521 u	: 	: 	908950 u
