unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PROF,N_GE1,WORLD,ACC_WEB,LU	: 	: 	: 	111980 
NR,PROF,N_GE1,WORLD,ACC_WEB,LV	: 	: 	: 	72987 u
NR,PROF,N_GE1,WORLD,ACC_WEB,MT	75379 	: 	: 	31730 
NR,PROF,N_GE1,WORLD,ACC_WEB,NL	1441709 	: 	: 	1124036 
NR,PROF,N_GE1,WORLD,ACC_WEB,PL	510761 	: 	: 	326044 
NR,PROF,N_GE1,WORLD,ACC_WEB,PT	331551 	: 	: 	215696 
NR,PROF,N_GE1,WORLD,ACC_WEB,RO	25969 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,ACC_WEB,SE	: 	: 	: 	1381370 
NR,PROF,N_GE1,WORLD,ACC_WEB,SI	282316 	: 	: 	199629 
NR,PROF,N_GE1,WORLD,ACC_WEB,SK	403304 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,DIRECT,AT	2027276 	: 	: 	2329476 
NR,PROF,N_GE1,WORLD,DIRECT,BE	713707 b	: 	: 	519876 
NR,PROF,N_GE1,WORLD,DIRECT,CY	35739 u	: 	: 	58514 
NR,PROF,N_GE1,WORLD,DIRECT,CZ	1230072 	: 	: 	716099 
NR,PROF,N_GE1,WORLD,DIRECT,DE	22837346 	: 	: 	21723380 
NR,PROF,N_GE1,WORLD,DIRECT,DK	: 	: 	: 	1737410 
NR,PROF,N_GE1,WORLD,DIRECT,EA	: 	: 	: 	41236208 e
NR,PROF,N_GE1,WORLD,DIRECT,EE	264927 	: 	: 	160204 
NR,PROF,N_GE1,WORLD,DIRECT,EL	: 	: 	: 	39317 
NR,PROF,N_GE1,WORLD,DIRECT,ES	2473388 	: 	: 	319608 
NR,PROF,N_GE1,WORLD,DIRECT,EU27	: 	: 	: 	52729872 e
NR,PROF,N_GE1,WORLD,DIRECT,EU28	: 	: 	: 	53073508 e
NR,PROF,N_GE1,WORLD,DIRECT,FI	2851444 	: 	: 	2679533 
NR,PROF,N_GE1,WORLD,DIRECT,FR	: u	: 	: 	: 
NR,PROF,N_GE1,WORLD,DIRECT,HR	: 	: 	: 	356524 
NR,PROF,N_GE1,WORLD,DIRECT,HU	208602 	: 	: 	228676 
NR,PROF,N_GE1,WORLD,DIRECT,IE	788585 	: 	: 	711263 
NR,PROF,N_GE1,WORLD,DIRECT,IT	3744902 	: 	: 	6136964 
NR,PROF,N_GE1,WORLD,DIRECT,LT	404902 	: 	: 	304050 
NR,PROF,N_GE1,WORLD,DIRECT,LU	: 	: 	: 	187454 
NR,PROF,N_GE1,WORLD,DIRECT,LV	: 	: 	: 	37874 u
NR,PROF,N_GE1,WORLD,DIRECT,MT	26000 	: 	: 	26983 
NR,PROF,N_GE1,WORLD,DIRECT,NL	1377683 	: 	: 	808764 
NR,PROF,N_GE1,WORLD,DIRECT,PL	850022 	: 	: 	770892 
NR,PROF,N_GE1,WORLD,DIRECT,PT	607208 	: 	: 	302047 
NR,PROF,N_GE1,WORLD,DIRECT,RO	36563 u	: 	: 	26592 u
NR,PROF,N_GE1,WORLD,DIRECT,SE	: 	: 	: 	987748 
NR,PROF,N_GE1,WORLD,DIRECT,SI	389270 	: 	: 	389208 
NR,PROF,N_GE1,WORLD,DIRECT,SK	982265 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,AT	164400 	: 	: 	183290 
NR,PROF,N_GE1,WORLD,NBOOK,BE	93645 b	: 	: 	112910 
NR,PROF,N_GE1,WORLD,NBOOK,CY	75752 	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,CZ	143305 u	: 	: 	426806 
NR,PROF,N_GE1,WORLD,NBOOK,DE	8387610 	: 	: 	8702197 
NR,PROF,N_GE1,WORLD,NBOOK,DK	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,EA	: 	: 	: 	22205483 e
NR,PROF,N_GE1,WORLD,NBOOK,EE	149152 	: 	: 	400042 
NR,PROF,N_GE1,WORLD,NBOOK,EL	: 	: 	: 	68458 
NR,PROF,N_GE1,WORLD,NBOOK,ES	745606 	: 	: 	8598491 
NR,PROF,N_GE1,WORLD,NBOOK,EU27	: 	: 	: 	30623045 e
NR,PROF,N_GE1,WORLD,NBOOK,EU28	: 	: 	: 	31545514 e
NR,PROF,N_GE1,WORLD,NBOOK,FI	897790 	: 	: 	1256121 
NR,PROF,N_GE1,WORLD,NBOOK,FR	726282 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NBOOK,HR	: 	: 	: 	839011 
NR,PROF,N_GE1,WORLD,NBOOK,HU	140671 	: 	: 	306209 
NR,PROF,N_GE1,WORLD,NBOOK,IE	62603 	: 	: 	76469 
NR,PROF,N_GE1,WORLD,NBOOK,IT	: u	: 	: 	343564 u
NR,PROF,N_GE1,WORLD,NBOOK,LT	360710 	: 	: 	195027 
NR,PROF,N_GE1,WORLD,NBOOK,LU	: 	: 	: 	9391 u
NR,PROF,N_GE1,WORLD,NBOOK,LV	: 	: 	: 	183967 
NR,PROF,N_GE1,WORLD,NBOOK,MT	3603 u	: 	: 	14791 u
NR,PROF,N_GE1,WORLD,NBOOK,NL	47279 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,PL	1018762 	: 	: 	1204024 
NR,PROF,N_GE1,WORLD,NBOOK,PT	580758 	: 	: 	620071 
NR,PROF,N_GE1,WORLD,NBOOK,RO	484346 	: 	: 	388447 
NR,PROF,N_GE1,WORLD,NBOOK,SE	: 	: 	: 	1808057 
NR,PROF,N_GE1,WORLD,NBOOK,SI	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,NBOOK,SK	520806 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,NPACK,AT	2831911 	: 	: 	3383689 
NR,PROF,N_GE1,WORLD,NPACK,BE	1095554 b	: 	: 	885138 
NR,PROF,N_GE1,WORLD,NPACK,BG	195570 	: 	: 	195198 
NR,PROF,N_GE1,WORLD,NPACK,CH	: 	: 	1325133 	1204604 
NR,PROF,N_GE1,WORLD,NPACK,CY	260219 	: 	: 	217709 
NR,PROF,N_GE1,WORLD,NPACK,CZ	1401536 	: 	: 	1250590 
NR,PROF,N_GE1,WORLD,NPACK,DE	36872276 	: 	: 	35862895 
NR,PROF,N_GE1,WORLD,NPACK,DK	: 	: 	: 	1875786 
NR,PROF,N_GE1,WORLD,NPACK,EA	: 	: 	: 	88080617 e
NR,PROF,N_GE1,WORLD,NPACK,EE	661447 	: 	: 	683428 
NR,PROF,N_GE1,WORLD,NPACK,EL	: 	: 	: 	326924 
NR,PROF,N_GE1,WORLD,NPACK,ES	7827602 	: 	: 	8966423 
NR,PROF,N_GE1,WORLD,NPACK,EU27	: 	: 	: 	115312684 e
NR,PROF,N_GE1,WORLD,NPACK,EU28	: 	: 	: 	116745918 e
NR,PROF,N_GE1,WORLD,NPACK,FI	5359037 	: 	: 	5154553 
NR,PROF,N_GE1,WORLD,NPACK,FR	23265291 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NPACK,HR	: 	: 	: 	1375652 
NR,PROF,N_GE1,WORLD,NPACK,HU	353941 	: 	: 	534885 
NR,PROF,N_GE1,WORLD,NPACK,IE	1155542 	: 	: 	1053867 
NR,PROF,N_GE1,WORLD,NPACK,IT	5514341 	: 	: 	7908254 
NR,PROF,N_GE1,WORLD,NPACK,LT	767921 	: 	: 	683093 
NR,PROF,N_GE1,WORLD,NPACK,LU	: 	: 	: 	295319 
NR,PROF,N_GE1,WORLD,NPACK,LV	: 	: 	: 	243909 
NR,PROF,N_GE1,WORLD,NPACK,MT	110780 	: 	: 	67484 
NR,PROF,N_GE1,WORLD,NPACK,NL	3545435 	: 	: 	1664749 
NR,PROF,N_GE1,WORLD,NPACK,NO	4893642 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NPACK,PL	2695084 	: 	: 	1985541 
NR,PROF,N_GE1,WORLD,NPACK,PT	1399458 	: 	: 	1338730 
NR,PROF,N_GE1,WORLD,NPACK,RO	622645 	: 	: 	507247 
NR,PROF,N_GE1,WORLD,NPACK,SE	: 	: 	: 	5337890 
NR,PROF,N_GE1,WORLD,NPACK,SI	504955 	: 	: 	459177 
NR,PROF,N_GE1,WORLD,NPACK,SK	1644972 	: 	: 	1212725 u
NR,PROF,N_GE1,WORLD,PACK,AT	651914 	: 	: 	745751 
NR,PROF,N_GE1,WORLD,PACK,BE	155374 b	: 	: 	79127 
NR,PROF,N_GE1,WORLD,PACK,CY	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,DE	4408689 	: 	: 	3858191 
NR,PROF,N_GE1,WORLD,PACK,DK	: 	: 	: 	230717 
NR,PROF,N_GE1,WORLD,PACK,EA	: 	: 	: 	7448143 e
NR,PROF,N_GE1,WORLD,PACK,EE	63781 u	: 	: 	28448 u
NR,PROF,N_GE1,WORLD,PACK,EL	: 	: 	: 	35824 
NR,PROF,N_GE1,WORLD,PACK,ES	148765 	: 	: 	17235 u
NR,PROF,N_GE1,WORLD,PACK,EU27	: 	: 	: 	10756755 e
NR,PROF,N_GE1,WORLD,PACK,EU28	: 	: 	: 	10912910 e
NR,PROF,N_GE1,WORLD,PACK,FI	176833 u	: 	: 	179724 u
NR,PROF,N_GE1,WORLD,PACK,FR	1335963 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PACK,HR	: 	: 	: 	147958 
NR,PROF,N_GE1,WORLD,PACK,HU	340111 	: 	: 	222317 
NR,PROF,N_GE1,WORLD,PACK,IE	: c	: 	: 	25488 u
NR,PROF,N_GE1,WORLD,PACK,IT	: u	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,LT	: c	: 	: 	14269 
NR,PROF,N_GE1,WORLD,PACK,LU	: 	: 	: 	9052 u
NR,PROF,N_GE1,WORLD,PACK,LV	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,MT	7896 u	: 	: 	: u
NR,PROF,N_GE1,WORLD,PACK,NL	: 	: 	: 	414304 
NR,PROF,N_GE1,WORLD,PACK,PL	38495 u	: 	: 	43140 
NR,PROF,N_GE1,WORLD,PACK,PT	49106 	: 	: 	113805 
NR,PROF,N_GE1,WORLD,PACK,RO	: c	: 	: 	24001 u
NR,PROF,N_GE1,WORLD,PACK,SE	: 	: 	: 	1404239 
NR,PROF,N_GE1,WORLD,PACK,SI	32283 u	: 	: 	26514 u
NR,PROF,N_GE1,WORLD,PACK,SK	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TOTAL,AT	3483825 	: 	: 	4129440 
NR,PROF,N_GE1,WORLD,TOTAL,BE	1250928 b	: 	: 	964265 
NR,PROF,N_GE1,WORLD,TOTAL,BG	195570 	: 	: 	195198 
NR,PROF,N_GE1,WORLD,TOTAL,CH	: 	: 	1325133 	1204604 
NR,PROF,N_GE1,WORLD,TOTAL,CY	283878 	: 	: 	224598 
NR,PROF,N_GE1,WORLD,TOTAL,CZ	1401536 	: 	: 	1250590 
NR,PROF,N_GE1,WORLD,TOTAL,DE	41280965 	: 	: 	39721086 
NR,PROF,N_GE1,WORLD,TOTAL,DK	: 	: 	: 	2106503 
NR,PROF,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	95528760 e
NR,PROF,N_GE1,WORLD,TOTAL,EE	725228 	: 	: 	711876 
NR,PROF,N_GE1,WORLD,TOTAL,EL	: 	: 	: 	362747 
NR,PROF,N_GE1,WORLD,TOTAL,ES	7976367 	: 	: 	8983658 
NR,PROF,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	126069439 e
NR,PROF,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	127658828 e
NR,PROF,N_GE1,WORLD,TOTAL,FI	5535870 	: 	: 	5334276 
NR,PROF,N_GE1,WORLD,TOTAL,FR	24601255 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TOTAL,HR	: 	: 	: 	1523610 
NR,PROF,N_GE1,WORLD,TOTAL,HU	694052 	: 	: 	757202 
NR,PROF,N_GE1,WORLD,TOTAL,IE	1176653 	: 	: 	1079355 
NR,PROF,N_GE1,WORLD,TOTAL,IT	5626256 	: 	: 	8111560 
NR,PROF,N_GE1,WORLD,TOTAL,LT	771526 	: 	: 	697362 
NR,PROF,N_GE1,WORLD,TOTAL,LU	: 	: 	: 	304371 
NR,PROF,N_GE1,WORLD,TOTAL,LV	: 	247945 	: 	250130 
NR,PROF,N_GE1,WORLD,TOTAL,MT	118676 	83884 	82063 	73859 
NR,PROF,N_GE1,WORLD,TOTAL,NL	3545435 	: 	: 	2079054 
NR,PROF,N_GE1,WORLD,TOTAL,NO	4893642 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TOTAL,PL	2733580 	: 	: 	2028682 
NR,PROF,N_GE1,WORLD,TOTAL,PT	1448564 	: 	: 	1452535 
NR,PROF,N_GE1,WORLD,TOTAL,RO	631666 	: 	: 	531248 
NR,PROF,N_GE1,WORLD,TOTAL,SE	: 	: 	: 	6742129 
NR,PROF,N_GE1,WORLD,TOTAL,SI	537237 	: 	: 	485691 
NR,PROF,N_GE1,WORLD,TOTAL,SK	1648449 	: 	: 	1354797 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,AT	502827 	: 	: 	698281 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,BE	389184 b	: 	: 	286799 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,CY	124984 	: 	: 	123281 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,CZ	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,DE	7185696 	: 	: 	6677036 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,DK	: 	: 	: 	346232 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EA	: 	: 	: 	20727494 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EE	127910 	: 	: 	117472 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EL	: 	: 	: 	95063 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,ES	1917839 	: 	: 	26528 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EU27	: 	: 	: 	27176919 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,EU28	: 	: 	: 	27463380 e
NR,PROF,N_GE1,WORLD,TRA_TO_TA,FI	1110977 	: 	: 	968384 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,FR	17587317 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,HR	: 	: 	: 	279346 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,HU	272254 	: 	: 	197301 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,IE	189175 	: 	: 	166185 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,IT	710874 u	: 	: 	1106045 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LT	: c	: 	: 	23158 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LU	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,LV	: 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,MT	41496 	: 	: 	26178 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,NL	902619 	: 	: 	548338 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,PL	45302 	: 	: 	48760 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,PT	198505 	: 	: 	286489 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,RO	23905 u	: 	: 	32843 u
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SE	: 	: 	: 	2273876 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SI	88079 	: 	: 	49639 
NR,PROF,N_GE1,WORLD,TRA_TO_TA,SK	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,AT	1140468 	: 	: 	1338048 
NR,PROF,N_GE1,WORLD,TRA_WEB,BE	340572 b	: 	: 	278077 
NR,PROF,N_GE1,WORLD,TRA_WEB,CY	128772 	: 	: 	104319 
NR,PROF,N_GE1,WORLD,TRA_WEB,CZ	247490 	: 	: 	170352 u
NR,PROF,N_GE1,WORLD,TRA_WEB,DE	18773379 	: 	: 	13675205 
NR,PROF,N_GE1,WORLD,TRA_WEB,DK	: 	: 	: 	1038664 
NR,PROF,N_GE1,WORLD,TRA_WEB,EA	: 	: 	: 	28759641 e
NR,PROF,N_GE1,WORLD,TRA_WEB,EE	250692 	: 	: 	231189 
NR,PROF,N_GE1,WORLD,TRA_WEB,EL	: 	: 	: 	49004 
NR,PROF,N_GE1,WORLD,TRA_WEB,ES	2116921 	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,EU27	: 	: 	: 	37037824 e
NR,PROF,N_GE1,WORLD,TRA_WEB,EU28	: 	: 	: 	37174972 e
NR,PROF,N_GE1,WORLD,TRA_WEB,FI	2320096 	: 	: 	1772170 
NR,PROF,N_GE1,WORLD,TRA_WEB,FR	9775688 	: 	: 	: 
NR,PROF,N_GE1,WORLD,TRA_WEB,HR	: 	: 	: 	159312 
NR,PROF,N_GE1,WORLD,TRA_WEB,HU	43561 	: 	: 	23645 
NR,PROF,N_GE1,WORLD,TRA_WEB,IE	540192 	: 	: 	500038 
NR,PROF,N_GE1,WORLD,TRA_WEB,IT	1792452 	: 	: 	2058476 
NR,PROF,N_GE1,WORLD,TRA_WEB,LT	262060 	: 	: 	207616 
NR,PROF,N_GE1,WORLD,TRA_WEB,LU	: 	: 	: 	81797 
NR,PROF,N_GE1,WORLD,TRA_WEB,LV	: 	: 	: 	51732 u
NR,PROF,N_GE1,WORLD,TRA_WEB,MT	73680 	: 	: 	30141 
NR,PROF,N_GE1,WORLD,TRA_WEB,NL	853775 	: 	: 	602586 
NR,PROF,N_GE1,WORLD,TRA_WEB,PL	359192 	: 	: 	213556 
NR,PROF,N_GE1,WORLD,TRA_WEB,PT	252574 	: 	: 	209401 
NR,PROF,N_GE1,WORLD,TRA_WEB,RO	: c	: 	: 	: u
NR,PROF,N_GE1,WORLD,TRA_WEB,SE	: 	: 	: 	1875542 
NR,PROF,N_GE1,WORLD,TRA_WEB,SI	122668 	: 	: 	104349 
NR,PROF,N_GE1,WORLD,TRA_WEB,SK	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,AT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,BE	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_TO_TA,CZ	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,DE	575500 u	: 	: 	614979 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EA	: 	: 	: 	2730037 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,ES	344797 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,EU27	: 	: 	: 	3413103 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,EU28	: 	: 	: 	3416574 e
NR,PROF,N_GE4,DOM,ACC_TO_TA,FI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,FR	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_TO_TA,HR	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,IE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,IT	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,LT	: c	: 	: 	9631 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,MT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,NL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,PL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,PT	: c	: 	: 	25019 u
NR,PROF,N_GE4,DOM,ACC_TO_TA,RO	104537 	: 	: 	106695 
NR,PROF,N_GE4,DOM,ACC_TO_TA,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_TO_TA,SI	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,AT	106172 u	: 	: 	82743 u
NR,PROF,N_GE4,DOM,ACC_WEB,BE	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,CZ	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,DE	3091800 	: 	: 	3194460 
NR,PROF,N_GE4,DOM,ACC_WEB,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EA	: 	: 	: 	5512347 e
NR,PROF,N_GE4,DOM,ACC_WEB,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,ES	345744 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,EU27	: 	: 	: 	6531897 e
NR,PROF,N_GE4,DOM,ACC_WEB,EU28	: 	: 	: 	6534272 e
NR,PROF,N_GE4,DOM,ACC_WEB,FI	102100 u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,FR	1136298 	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,HR	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,HU	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,IE	: c	: 	: 	20977 u
NR,PROF,N_GE4,DOM,ACC_WEB,IT	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,LT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,MT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,NL	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,PL	104948 u	: 	: 	31019 
NR,PROF,N_GE4,DOM,ACC_WEB,PT	23574 u	: 	: 	: 
NR,PROF,N_GE4,DOM,ACC_WEB,RO	24755 u	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,ACC_WEB,SI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,AT	194163 	: 	: 	173540 
NR,PROF,N_GE4,DOM,DIRECT,BE	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,CZ	104532 u	: 	: 	81339 u
NR,PROF,N_GE4,DOM,DIRECT,DE	3402625 	: 	: 	3549102 
NR,PROF,N_GE4,DOM,DIRECT,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,EA	: 	: 	: 	6513718 e
NR,PROF,N_GE4,DOM,DIRECT,EE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,EL	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,ES	408502 	: 	: 	45436 u
NR,PROF,N_GE4,DOM,DIRECT,EU27	: 	: 	: 	7967285 e
NR,PROF,N_GE4,DOM,DIRECT,EU28	: 	: 	: 	8003514 e
NR,PROF,N_GE4,DOM,DIRECT,FI	185317 u	: 	: 	130178 u
NR,PROF,N_GE4,DOM,DIRECT,FR	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,DIRECT,HR	: 	: 	: 	40151 u
NR,PROF,N_GE4,DOM,DIRECT,HU	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,IE	: c	: 	: 	34330 u
NR,PROF,N_GE4,DOM,DIRECT,IT	547613 u	: 	: 	753093 u
NR,PROF,N_GE4,DOM,DIRECT,MT	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,DIRECT,NL	44981 u	: 	: 	41620 u
NR,PROF,N_GE4,DOM,DIRECT,PL	153018 	: 	: 	105820 
NR,PROF,N_GE4,DOM,DIRECT,PT	65799 	: 	: 	41464 
NR,PROF,N_GE4,DOM,DIRECT,RO	32893 u	: 	: 	19016 u
NR,PROF,N_GE4,DOM,DIRECT,SE	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,DIRECT,SI	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,AT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,BE	: b	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,CY	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,CZ	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,DE	1386260 u	: 	: 	2443707 
NR,PROF,N_GE4,DOM,NBOOK,EA	: 	: 	: 	5451480 e
NR,PROF,N_GE4,DOM,NBOOK,EE	: c	: 	: 	26304 u
NR,PROF,N_GE4,DOM,NBOOK,EL	: 	: 	: 	39209 
NR,PROF,N_GE4,DOM,NBOOK,ES	141286 u	: 	: 	2426227 
NR,PROF,N_GE4,DOM,NBOOK,EU27	: 	: 	: 	7228033 e
NR,PROF,N_GE4,DOM,NBOOK,EU28	: 	: 	: 	7330235 e
NR,PROF,N_GE4,DOM,NBOOK,FI	135461 u	: 	: 	151138 u
NR,PROF,N_GE4,DOM,NBOOK,FR	169085 u	: 	: 	: 
NR,PROF,N_GE4,DOM,NBOOK,HR	: 	: 	: 	97037 u
NR,PROF,N_GE4,DOM,NBOOK,HU	11890 u	: 	: 	21521 u
NR,PROF,N_GE4,DOM,NBOOK,IE	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,IT	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,LT	20185 	: 	: 	16384 
NR,PROF,N_GE4,DOM,NBOOK,LV	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,MT	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NBOOK,NL	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,NBOOK,PL	151115 	: 	: 	237040 
NR,PROF,N_GE4,DOM,NBOOK,PT	101308 	: 	: 	107573 
NR,PROF,N_GE4,DOM,NBOOK,RO	341585 	: 	: 	293133 
NR,PROF,N_GE4,DOM,NBOOK,SE	: 	: 	: 	220854 u
NR,PROF,N_GE4,DOM,NBOOK,SK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,NPACK,AT	207791 	: 	: 	192666 
NR,PROF,N_GE4,DOM,NPACK,BE	: u	: 	: 	: u
NR,PROF,N_GE4,DOM,NPACK,BG	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NPACK,CH	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,NPACK,CY	: c	: 	: 	: u
NR,PROF,N_GE4,DOM,NPACK,CZ	115486 u	: 	: 	133932 u
NR,PROF,N_GE4,DOM,NPACK,DE	4959058 	: 	: 	5773043 
NR,PROF,N_GE4,DOM,NPACK,DK	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,NPACK,EA	: 	: 	: 	14771670 e
NR,PROF,N_GE4,DOM,NPACK,EE	39083 u	: 	: 	29188 u
NR,PROF,N_GE4,DOM,NPACK,EL	: 	: 	: 	110679 
NR,PROF,N_GE4,DOM,NPACK,ES	1302237 	: 	: 	2479527 
NR,PROF,N_GE4,DOM,NPACK,EU27	: 	: 	: 	18748805 e
NR,PROF,N_GE4,DOM,NPACK,EU28	: 	: 	: 	18895434 e
NR,PROF,N_GE4,DOM,NPACK,FI	366599 	: 	: 	294556 
NR,PROF,N_GE4,DOM,NPACK,FR	4890322 	: 	: 	: 
NR,PROF,N_GE4,DOM,NPACK,HR	: 	: 	: 	148136 
NR,PROF,N_GE4,DOM,NPACK,HU	17896 u	: 	: 	28384 u
NR,PROF,N_GE4,DOM,NPACK,IE	26394 u	: 	: 	50521 
